COUNTRY,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes,Lookup Column Index,Urbanization%,Population,Region,OECD_Flag,YearPopulation
ESP,AIREMISSION,CO2,TONNE_CAP,A,1997,5.89,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,GHG,TONNE_CAP,A,1997,8.32,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,GHG,THND_TONNECO2,A,1997,333235.516,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,NOX,THND_TONNE,A,1997,1368.359,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,NOX,KG_CAP,A,1997,34.166,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,SOX,THND_TONNE,A,1997,1766.6,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,SOX,KG_CAP,A,1997,44.11,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,VOC,THND_TONNE,A,1997,1026.974,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,VOC,KG_CAP,A,1997,25.642,,41,76.019,40057389,Europe,1,11795851708
ESP,AIREMISSION,CO,THND_TONNE,A,1998,2991.852,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,CO,KG_CAP,A,1998,74.398,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,CO2,MLN_TONNE,A,1998,242.36,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,CO2,TONNE_CAP,A,1998,6.03,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,GHG,TONNE_CAP,A,1998,8.535,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,GHG,THND_TONNECO2,A,1998,343236.3,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,NOX,THND_TONNE,A,1998,1354.658,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,NOX,KG_CAP,A,1998,33.686,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,SOX,THND_TONNE,A,1998,1607.973,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,SOX,KG_CAP,A,1998,39.985,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,VOC,THND_TONNE,A,1998,1057.789,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,VOC,KG_CAP,A,1998,26.304,,42,76.1,40223509,Europe,1,11875109608
ESP,AIREMISSION,CO,THND_TONNE,A,1999,2825.004,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,CO,KG_CAP,A,1999,69.978,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,CO2,MLN_TONNE,A,1999,263.82,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,CO2,TONNE_CAP,A,1999,6.54,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,GHG,TONNE_CAP,A,1999,9.173,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,GHG,THND_TONNECO2,A,1999,370316.44,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,NOX,THND_TONNE,A,1999,1392.713,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,NOX,KG_CAP,A,1999,34.499,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,SOX,THND_TONNE,A,1999,1607.392,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,SOX,KG_CAP,A,1999,39.817,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,VOC,THND_TONNE,A,1999,1039.647,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,VOC,KG_CAP,A,1999,25.753,,43,76.181,40386875,Europe,1,12756453156
ESP,AIREMISSION,CO,THND_TONNE,A,2000,2705.787,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,CO,KG_CAP,A,2000,66.72,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,CO2,MLN_TONNE,A,2000,278.53,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,CO2,TONNE_CAP,A,2000,6.87,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,GHG,TONNE_CAP,A,2000,9.508,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2000,385587.69,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,NOX,THND_TONNE,A,2000,1405.222,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,NOX,KG_CAP,A,2000,34.65,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,SOX,THND_TONNE,A,2000,1496.473,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,SOX,KG_CAP,A,2000,36.9,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,VOC,THND_TONNE,A,2000,1007.347,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,VOC,KG_CAP,A,2000,24.839,,44,76.262,40567864,Europe,1,12030693920
ESP,AIREMISSION,CO,THND_TONNE,A,2001,2639.232,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,CO,KG_CAP,A,2001,64.741,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,CO2,MLN_TONNE,A,2001,279.72,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,CO2,TONNE_CAP,A,2001,6.86,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,GHG,TONNE_CAP,A,2001,9.398,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2001,383138.938,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,NOX,THND_TONNE,A,2001,1369.957,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,NOX,KG_CAP,A,2001,33.605,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,SOX,THND_TONNE,A,2001,1445.613,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,SOX,KG_CAP,A,2001,35.461,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,VOC,THND_TONNE,A,2001,978.194,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,VOC,KG_CAP,A,2001,23.995,,45,76.343,40850412,Europe,1,12112231960
ESP,AIREMISSION,CO,THND_TONNE,A,2002,2387.653,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,CO,KG_CAP,A,2002,57.64,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,CO2,MLN_TONNE,A,2002,297.16,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,CO2,TONNE_CAP,A,2002,7.17,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,GHG,TONNE_CAP,A,2002,9.694,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2002,401549.588,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,NOX,THND_TONNE,A,2002,1411.068,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,NOX,KG_CAP,A,2002,34.064,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,SOX,THND_TONNE,A,2002,1572.152,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,SOX,KG_CAP,A,2002,37.953,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,VOC,THND_TONNE,A,2002,911.213,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,VOC,KG_CAP,A,2002,21.997,,46,76.533,41431558,Europe,1,12194730968
ESP,AIREMISSION,CO,THND_TONNE,A,2003,2451.321,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,CO,KG_CAP,A,2003,58.093,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,CO2,MLN_TONNE,A,2003,302.55,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,CO2,TONNE_CAP,A,2003,7.17,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,GHG,TONNE_CAP,A,2003,9.689,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2003,408855.561,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,NOX,THND_TONNE,A,2003,1409.942,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,NOX,KG_CAP,A,2003,33.414,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,SOX,THND_TONNE,A,2003,1307.14,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,SOX,KG_CAP,A,2003,30.978,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,VOC,THND_TONNE,A,2003,912.547,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,VOC,KG_CAP,A,2003,21.626,,47,76.778,42187645,Europe,1,12277327756
ESP,AIREMISSION,CO,THND_TONNE,A,2004,2318.101,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,CO,KG_CAP,A,2004,54.086,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,CO2,MLN_TONNE,A,2004,319.2,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,CO2,TONNE_CAP,A,2004,7.45,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,GHG,TONNE_CAP,A,2004,9.915,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2004,424964.215,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,NOX,THND_TONNE,A,2004,1448.136,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,NOX,KG_CAP,A,2004,33.788,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,SOX,THND_TONNE,A,2004,1333.886,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,SOX,KG_CAP,A,2004,31.123,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,VOC,THND_TONNE,A,2004,887.705,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,VOC,KG_CAP,A,2004,20.712,,48,77.022,42921895,Europe,1,12359531644
ESP,AIREMISSION,CO,THND_TONNE,A,2005,2143.884,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,CO,KG_CAP,A,2005,49.101,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,CO2,MLN_TONNE,A,2005,333.63,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,CO2,TONNE_CAP,A,2005,7.64,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,GHG,TONNE_CAP,A,2005,10.067,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2005,439556.138,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,NOX,THND_TONNE,A,2005,1434.724,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,NOX,KG_CAP,A,2005,32.859,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,SOX,THND_TONNE,A,2005,1279.125,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,SOX,KG_CAP,A,2005,29.296,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,VOC,THND_TONNE,A,2005,844.721,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,VOC,KG_CAP,A,2005,19.347,,49,77.263,43653155,Europe,1,13307912568
ESP,AIREMISSION,CO,THND_TONNE,A,2006,2122.184,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,CO,KG_CAP,A,2006,47.839,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,CO2,MLN_TONNE,A,2006,324.96,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,CO2,TONNE_CAP,A,2006,7.33,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,GHG,TONNE_CAP,A,2006,9.712,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2006,430813.912,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,NOX,THND_TONNE,A,2006,1379.838,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,NOX,KG_CAP,A,2006,31.105,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,SOX,THND_TONNE,A,2006,1161.917,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,SOX,KG_CAP,A,2006,26.193,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,VOC,THND_TONNE,A,2006,812.625,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,VOC,KG_CAP,A,2006,18.319,,50,77.502,44397319,Europe,1,12523605724
ESP,AIREMISSION,CO,THND_TONNE,A,2007,2107.634,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,CO,KG_CAP,A,2007,46.592,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,CO2,MLN_TONNE,A,2007,337.78,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,CO2,TONNE_CAP,A,2007,7.47,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,GHG,TONNE_CAP,A,2007,9.725,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2007,439906.353,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,NOX,THND_TONNE,A,2007,1372.718,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,NOX,KG_CAP,A,2007,30.346,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,SOX,THND_TONNE,A,2007,1125.521,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,SOX,KG_CAP,A,2007,24.881,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,VOC,THND_TONNE,A,2007,794.192,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,VOC,KG_CAP,A,2007,17.557,,51,77.74,45226803,Europe,1,12609264972
ESP,AIREMISSION,CO,THND_TONNE,A,2008,1992.318,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,CO,KG_CAP,A,2008,43.327,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,CO2,MLN_TONNE,A,2008,309.69,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,CO2,TONNE_CAP,A,2008,6.73,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,GHG,TONNE_CAP,A,2008,8.866,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2008,407693.679,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,NOX,THND_TONNE,A,2008,1185.052,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,NOX,KG_CAP,A,2008,25.771,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,SOX,THND_TONNE,A,2008,503.95,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,SOX,KG_CAP,A,2008,10.959,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,VOC,THND_TONNE,A,2008,727.42,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,VOC,KG_CAP,A,2008,15.819,,52,77.976,45954106,Europe,1,13609358724
ESP,AIREMISSION,CO,THND_TONNE,A,2009,1925.091,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,CO,KG_CAP,A,2009,41.518,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,CO2,MLN_TONNE,A,2009,276.01,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,CO2,TONNE_CAP,A,2009,5.95,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,GHG,TONNE_CAP,A,2009,7.987,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2009,370330.164,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,NOX,THND_TONNE,A,2009,1047.671,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,NOX,KG_CAP,A,2009,22.595,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,SOX,THND_TONNE,A,2009,452.787,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,SOX,KG_CAP,A,2009,9.765,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,VOC,THND_TONNE,A,2009,670.418,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,VOC,KG_CAP,A,2009,14.459,,53,78.21,46362946,Europe,1,12781110992
ESP,AIREMISSION,CO,THND_TONNE,A,2010,2002.976,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,CO,KG_CAP,A,2010,43.017,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,CO2,MLN_TONNE,A,2010,261.98,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,CO2,TONNE_CAP,A,2010,5.63,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,GHG,TONNE_CAP,A,2010,7.662,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2010,356761.428,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,NOX,THND_TONNE,A,2010,970.543,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,NOX,KG_CAP,A,2010,20.844,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,SOX,THND_TONNE,A,2010,421.752,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,SOX,KG_CAP,A,2010,9.058,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,VOC,THND_TONNE,A,2010,666.675,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,VOC,KG_CAP,A,2010,14.318,,54,78.442,46576897,Europe,1,12855815564
ESP,AIREMISSION,CO,THND_TONNE,A,2011,1990.944,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,CO,KG_CAP,A,2011,42.6,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,CO2,MLN_TONNE,A,2011,264.8,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,CO2,TONNE_CAP,A,2011,5.67,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,GHG,TONNE_CAP,A,2011,7.638,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2011,356950.737,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,NOX,THND_TONNE,A,2011,963.927,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,NOX,KG_CAP,A,2011,20.625,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,SOX,THND_TONNE,A,2011,457.878,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,SOX,KG_CAP,A,2011,9.797,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,VOC,THND_TONNE,A,2011,634.443,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,VOC,KG_CAP,A,2011,13.575,,55,78.673,46742697,Europe,1,12670914818
ESP,AIREMISSION,CO,THND_TONNE,A,2012,1755.602,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,CO,KG_CAP,A,2012,37.54,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,CO2,MLN_TONNE,A,2012,260.44,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,CO2,TONNE_CAP,A,2012,5.57,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,GHG,TONNE_CAP,A,2012,7.523,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2012,351817.369,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,NOX,THND_TONNE,A,2012,930.706,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,NOX,KG_CAP,A,2012,19.901,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,SOX,THND_TONNE,A,2012,404.621,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,SOX,KG_CAP,A,2012,8.652,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,VOC,THND_TONNE,A,2012,588.472,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,VOC,KG_CAP,A,2012,12.583,,56,78.902,46773055,Europe,1,12738891458
ESP,AIREMISSION,CO,THND_TONNE,A,2013,1999.836,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,CO,KG_CAP,A,2013,42.921,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,CO2,MLN_TONNE,A,2013,235.09,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,CO2,TONNE_CAP,A,2013,5.05,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,GHG,TONNE_CAP,A,2013,6.93,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2013,322873.538,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,NOX,THND_TONNE,A,2013,824.199,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,NOX,KG_CAP,A,2013,17.689,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,SOX,THND_TONNE,A,2013,258.97,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,SOX,KG_CAP,A,2013,5.558,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,VOC,THND_TONNE,A,2013,611.716,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,VOC,KG_CAP,A,2013,13.129,,57,79.129,46620045,Europe,1,12652128120
ESP,AIREMISSION,CO,THND_TONNE,A,2014,2009.625,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,CO,KG_CAP,A,2014,43.251,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,CO2,MLN_TONNE,A,2014,231.99,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,CO2,TONNE_CAP,A,2014,4.99,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,GHG,TONNE_CAP,A,2014,6.978,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2014,324214.822,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,NOX,THND_TONNE,A,2014,807.023,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,NOX,KG_CAP,A,2014,17.369,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,SOX,THND_TONNE,A,2014,254.909,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,SOX,KG_CAP,A,2014,5.486,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,VOC,THND_TONNE,A,2014,613.702,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,VOC,KG_CAP,A,2014,13.208,,58,79.355,46480882,Europe,1,12479374752
ESP,AIREMISSION,GHG,TONNE_CAP,A,2015,7.234,,59,79.579,46447697,Europe,1,2015735400
ESP,AIREMISSION,GHG,THND_TONNECO2,A,2015,335661.517,,59,79.579,46447697,Europe,1,2015735400
EST,AIREMISSION,CO,THND_TONNE,A,1990,214.914,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,CO,KG_CAP,A,1990,136.96,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,CO2,MLN_TONNE,A,1990,35.97,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,CO2,TONNE_CAP,A,1990,22.67,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,GHG,TONNE_CAP,A,1990,25.748,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,GHG,THND_TONNECO2,A,1990,40402.741,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,NOX,THND_TONNE,A,1990,76.215,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,NOX,KG_CAP,A,1990,48.57,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,SOX,THND_TONNE,A,1990,272.388,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,SOX,KG_CAP,A,1990,173.587,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,VOC,THND_TONNE,A,1990,67.068,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,VOC,KG_CAP,A,1990,42.741,,34,71.231,1569174,Europe,0,33411082420
EST,AIREMISSION,CO,THND_TONNE,A,1991,215.062,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,CO,KG_CAP,A,1991,137.745,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,CO2,MLN_TONNE,A,1991,32.33,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,CO2,TONNE_CAP,A,1991,20.47,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,GHG,TONNE_CAP,A,1991,23.853,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,GHG,THND_TONNECO2,A,1991,37242.404,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,NOX,THND_TONNE,A,1991,70.344,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,NOX,KG_CAP,A,1991,45.054,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,SOX,THND_TONNE,A,1991,250.094,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,SOX,KG_CAP,A,1991,160.182,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,VOC,THND_TONNE,A,1991,64.338,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,VOC,KG_CAP,A,1991,41.208,,35,71.046,1561314,Europe,0,33724183392
EST,AIREMISSION,CO,THND_TONNE,A,1992,120.665,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,CO,KG_CAP,A,1992,78.707,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,CO2,MLN_TONNE,A,1992,23.71,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,CO2,TONNE_CAP,A,1992,15.3,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,GHG,TONNE_CAP,A,1992,17.777,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,GHG,THND_TONNECO2,A,1992,27254.312,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,NOX,THND_TONNE,A,1992,45.419,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,NOX,KG_CAP,A,1992,29.626,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,SOX,THND_TONNE,A,1992,190.994,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,SOX,KG_CAP,A,1992,124.581,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,VOC,THND_TONNE,A,1992,43.787,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,VOC,KG_CAP,A,1992,28.561,,36,70.86,1533091,Europe,0,34173602608
EST,AIREMISSION,CO,THND_TONNE,A,1993,122.429,,37,70.674,1494128,Europe,0,34610744380
